Origen,Destino,Empresa,Tarifa,Tipo de Servicio
KILOMETRO 658 RUTA 19,EL FUERTECITO,Mar Chiquita SRL,7187.657577802749,REGULAR
KILOMETRO 658 RUTA 19,EL TIO,Mar Chiquita SRL,7838.7210956250465,REGULAR
KILOMETRO 658 RUTA 19,JEANMAIRE,Mar Chiquita SRL,12213.546217496125,REGULAR
KILOMETRO 658 RUTA 19,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,13494.235645812583,REGULAR
KILOMETRO 658 RUTA 19,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,9291.418872553611,REGULAR
KILOMETRO 658 RUTA 19,LA FRANCIA,Mar Chiquita SRL,11032.770802673895,REGULAR
KILOMETRO 658 RUTA 19,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,3263.898783436531,REGULAR
KILOMETRO 658 RUTA 19,PUENTE RIO SEGUNDO,Mar Chiquita SRL,5011.186808555855,REGULAR
KILOMETRO 658 RUTA 19,SAN FRANCISCO,Mar Chiquita SRL,14585.73895838239,REGULAR
KILOMETRO 658 RUTA 19,SANTIAGO TEMPLE,Mar Chiquita SRL,2813.4475953098085,REGULAR
KILOMETRO 658 RUTA 19,TRANSITO,Mar Chiquita SRL,4358.893011977279,REGULAR
KILOMETRO 691 RUTA 19,ARROYITO,Mar Chiquita SRL,9121.040643293569,REGULAR
KILOMETRO 691 RUTA 19,DEVOTO,Mar Chiquita SRL,15872.96424259157,REGULAR
KILOMETRO 691 RUTA 19,EL FUERTECITO,Mar Chiquita SRL,10849.520781926292,REGULAR
KILOMETRO 691 RUTA 19,EL TIO,Mar Chiquita SRL,10849.520781926292,REGULAR
KILOMETRO 691 RUTA 19,JEANMAIRE,Mar Chiquita SRL,14585.73895838239,REGULAR
KILOMETRO 691 RUTA 19,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,16880.10118944962,REGULAR
KILOMETRO 691 RUTA 19,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,12213.546217496125,REGULAR
KILOMETRO 691 RUTA 19,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,5011.186808555855,REGULAR
KILOMETRO 691 RUTA 19,LA FRANCIA,Mar Chiquita SRL,13213.747467865658,REGULAR
KILOMETRO 691 RUTA 19,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,7022.1850850833625,REGULAR
KILOMETRO 691 RUTA 19,PIQUILLIN,Mar Chiquita SRL,2813.4475953098085,REGULAR
KILOMETRO 691 RUTA 19,PUENTE RIO SEGUNDO,Mar Chiquita SRL,7838.7210956250465,REGULAR
KILOMETRO 691 RUTA 19,RIO PRIMERO,Mar Chiquita SRL,4270.435969400894,REGULAR
KILOMETRO 691 RUTA 19,SAN FRANCISCO,Mar Chiquita SRL,18152.809184334717,REGULAR
KILOMETRO 691 RUTA 19,SANTIAGO TEMPLE,Mar Chiquita SRL,5829.968077827748,REGULAR
KILOMETRO 691 RUTA 19,TRANSITO,Mar Chiquita SRL,7187.657577802749,REGULAR
KILOMETRO 711 RUTA 19,ARROYITO,Mar Chiquita SRL,10849.520781926292,REGULAR
KILOMETRO 711 RUTA 19,DEVOTO,Mar Chiquita SRL,17325.64664103568,REGULAR
KILOMETRO 711 RUTA 19,EL FUERTECITO,Mar Chiquita SRL,13049.2899551202,REGULAR
KILOMETRO 711 RUTA 19,EL TIO,Mar Chiquita SRL,13049.2899551202,REGULAR
KILOMETRO 711 RUTA 19,JEANMAIRE,Mar Chiquita SRL,16600.01285209848,REGULAR
KILOMETRO 711 RUTA 19,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,18152.809184334717,REGULAR
KILOMETRO 711 RUTA 19,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,14046.830727679278,REGULAR
KILOMETRO 711 RUTA 19,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,7187.657577802749,REGULAR
KILOMETRO 711 RUTA 19,KILOMETRO 691 RUTA 19,Mar Chiquita SRL,4270.435969400894,REGULAR
KILOMETRO 711 RUTA 19,LA FRANCIA,Mar Chiquita SRL,15316.063185077892,REGULAR
KILOMETRO 711 RUTA 19,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,8565.169944238278,REGULAR
KILOMETRO 711 RUTA 19,MONTE CRISTO,Mar Chiquita SRL,2717.8395574625565,REGULAR
KILOMETRO 711 RUTA 19,PIQUILLIN,Mar Chiquita SRL,5185.440415898175,REGULAR
KILOMETRO 711 RUTA 19,PUENTE RIO SEGUNDO,Mar Chiquita SRL,10029.924452978368,REGULAR
KILOMETRO 711 RUTA 19,RIO PRIMERO,Mar Chiquita SRL,5458.977518872129,REGULAR
KILOMETRO 711 RUTA 19,SAN FRANCISCO,Mar Chiquita SRL,20073.935597716114,REGULAR
KILOMETRO 711 RUTA 19,SANTIAGO TEMPLE,Mar Chiquita SRL,7838.7210956250465,REGULAR
KILOMETRO 711 RUTA 19,TRANSITO,Mar Chiquita SRL,9121.040643293569,REGULAR
LA FRANCIA,DEVOTO,Mar Chiquita SRL,5185.440415898175,REGULAR
LA FRANCIA,JEANMAIRE,Mar Chiquita SRL,3359.506821283783,REGULAR
LA FRANCIA,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,5458.977518872129,REGULAR
LA FRANCIA,SAN FRANCISCO,Mar Chiquita SRL,7022.1850850833625,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),ARROYITO,Mar Chiquita SRL,4913.118213196049,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),DEVOTO,Mar Chiquita SRL,10569.847663655406,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),EL FUERTECITO,Mar Chiquita SRL,5185.440415898175,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),EL TIO,Mar Chiquita SRL,5458.977518872129,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),JEANMAIRE,Mar Chiquita SRL,10127.162610177687,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),KILOMETRO 531 RUTA 19,Mar Chiquita SRL,12213.546217496125,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),KILOMETRO 581 RUTA 19,Mar Chiquita SRL,6927.392106912144,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),LA FRANCIA,Mar Chiquita SRL,8840.552465346645,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),PUENTE RIO SEGUNDO,Mar Chiquita SRL,4270.435969400894,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),SAN FRANCISCO,Mar Chiquita SRL,13049.2899551202,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),TRANSITO,Mar Chiquita SRL,3263.898783436531,REGULAR
MONTE CRISTO,ARROYITO,Mar Chiquita SRL,10127.162610177687,REGULAR
MONTE CRISTO,DEVOTO,Mar Chiquita SRL,16880.10118944962,REGULAR
MONTE CRISTO,EL FUERTECITO,Mar Chiquita SRL,10849.520781926292,REGULAR
MONTE CRISTO,EL TIO,Mar Chiquita SRL,11032.770802673895,REGULAR
MONTE CRISTO,JEANMAIRE,Mar Chiquita SRL,15316.063185077892,REGULAR
MONTE CRISTO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,18062.921942704157,REGULAR
MONTE CRISTO,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,13132.226121777789,REGULAR
MONTE CRISTO,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,5185.440415898175,REGULAR
MONTE CRISTO,KILOMETRO 691 RUTA 19,Mar Chiquita SRL,2813.4475953098085,REGULAR
MONTE CRISTO,LA FRANCIA,Mar Chiquita SRL,14585.73895838239,REGULAR
MONTE CRISTO,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,7187.657577802749,REGULAR
MONTE CRISTO,PIQUILLIN,Mar Chiquita SRL,3362.9823587702676,REGULAR
MONTE CRISTO,PUENTE RIO SEGUNDO,Mar Chiquita SRL,10029.924452978368,REGULAR
MONTE CRISTO,RIO PRIMERO,Mar Chiquita SRL,5185.440415898175,REGULAR
MONTE CRISTO,SAN FRANCISCO,Mar Chiquita SRL,18246.787102829898,REGULAR
MONTE CRISTO,SANTIAGO TEMPLE,Mar Chiquita SRL,6927.392106912144,REGULAR
MONTE CRISTO,TRANSITO,Mar Chiquita SRL,8840.552465346645,REGULAR
PIQUILLIN,ARROYITO,Mar Chiquita SRL,7833.415518488597,REGULAR
PIQUILLIN,DEVOTO,Mar Chiquita SRL,14870.517733491832,REGULAR
PIQUILLIN,EL FUERTECITO,Mar Chiquita SRL,9298.569867824479,REGULAR
PIQUILLIN,EL TIO,Mar Chiquita SRL,10127.162610177687,REGULAR
PIQUILLIN,JEANMAIRE,Mar Chiquita SRL,13494.235645812583,REGULAR
PIQUILLIN,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,17325.64664103568,REGULAR
PIQUILLIN,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,11032.770802673895,REGULAR
PIQUILLIN,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,4270.435969400894,REGULAR
PIQUILLIN,LA FRANCIA,Mar Chiquita SRL,13049.2899551202,REGULAR
PIQUILLIN,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,5829.968077827748,REGULAR
PIQUILLIN,PUENTE RIO SEGUNDO,Mar Chiquita SRL,7472.036512316401,REGULAR
PIQUILLIN,RIO PRIMERO,Mar Chiquita SRL,3632.4441633640495,REGULAR
PIQUILLIN,SAN FRANCISCO,Mar Chiquita SRL,18062.921942704157,REGULAR
PIQUILLIN,SANTIAGO TEMPLE,Mar Chiquita SRL,5185.440415898175,REGULAR
PIQUILLIN,TRANSITO,Mar Chiquita SRL,7022.1850850833625,REGULAR
PUENTE RIO SEGUNDO,ARROYITO,Mar Chiquita SRL,2813.4475953098085,REGULAR
PUENTE RIO SEGUNDO,DEVOTO,Mar Chiquita SRL,9121.040643293569,REGULAR
PUENTE RIO SEGUNDO,EL FUERTECITO,Mar Chiquita SRL,3263.898783436531,REGULAR
PUENTE RIO SEGUNDO,EL TIO,Mar Chiquita SRL,5011.186808555855,REGULAR
PUENTE RIO SEGUNDO,JEANMAIRE,Mar Chiquita SRL,7838.7210956250465,REGULAR
PUENTE RIO SEGUNDO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,10299.170958789799,REGULAR
PUENTE RIO SEGUNDO,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,5368.690436645778,REGULAR
PUENTE RIO SEGUNDO,LA FRANCIA,Mar Chiquita SRL,7022.1850850833625,REGULAR
PUENTE RIO SEGUNDO,SAN FRANCISCO,Mar Chiquita SRL,11032.770802673895,REGULAR
RIO PRIMERO,ARROYITO,Mar Chiquita SRL,7187.657577802749,REGULAR
RIO PRIMERO,DEVOTO,Mar Chiquita SRL,14138.348088661907,REGULAR
RIO PRIMERO,EL FUERTECITO,Mar Chiquita SRL,8840.552465346645,REGULAR
RIO PRIMERO,EL TIO,Mar Chiquita SRL,9196.625894382396,REGULAR
RIO PRIMERO,JEANMAIRE,Mar Chiquita SRL,13132.226121777789,REGULAR
RIO PRIMERO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,14585.73895838239,REGULAR
RIO PRIMERO,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,10127.162610177687,REGULAR
RIO PRIMERO,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,2813.4475953098085,REGULAR
RIO PRIMERO,LA FRANCIA,Mar Chiquita SRL,12213.546217496125,REGULAR
RIO PRIMERO,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,4270.435969400894,REGULAR
RIO PRIMERO,PUENTE RIO SEGUNDO,Mar Chiquita SRL,5458.977518872129,REGULAR
RIO PRIMERO,SAN FRANCISCO,Mar Chiquita SRL,15316.063185077892,REGULAR
RIO PRIMERO,SANTIAGO TEMPLE,Mar Chiquita SRL,3263.898783436531,REGULAR
RIO PRIMERO,TRANSITO,Mar Chiquita SRL,5185.440415898175,REGULAR
SANTIAGO TEMPLE,ARROYITO,Mar Chiquita SRL,5185.440415898175,REGULAR
SANTIAGO TEMPLE,DEVOTO,Mar Chiquita SRL,11208.869828150633,REGULAR
SANTIAGO TEMPLE,EL FUERTECITO,Mar Chiquita SRL,6552.126329278459,REGULAR
SANTIAGO TEMPLE,EL TIO,Mar Chiquita SRL,7022.1850850833625,REGULAR
SANTIAGO TEMPLE,JEANMAIRE,Mar Chiquita SRL,10849.520781926292,REGULAR
SANTIAGO TEMPLE,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,13049.2899551202,REGULAR
SANTIAGO TEMPLE,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,7838.7210956250465,REGULAR
SANTIAGO TEMPLE,LA FRANCIA,Mar Chiquita SRL,10127.162610177687,REGULAR
SANTIAGO TEMPLE,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,2813.4475953098085,REGULAR
SANTIAGO TEMPLE,PUENTE RIO SEGUNDO,Mar Chiquita SRL,4821.600852213422,REGULAR
SANTIAGO TEMPLE,SAN FRANCISCO,Mar Chiquita SRL,14138.348088661907,REGULAR
SANTIAGO TEMPLE,TRANSITO,Mar Chiquita SRL,4270.435969400894,REGULAR
TRANSITO,ARROYITO,Mar Chiquita SRL,3263.898783436531,REGULAR
TRANSITO,DEVOTO,Mar Chiquita SRL,10127.162610177687,REGULAR
TRANSITO,EL FUERTECITO,Mar Chiquita SRL,4270.435969400894,REGULAR
TRANSITO,EL TIO,Mar Chiquita SRL,5185.440415898175,REGULAR
TRANSITO,JEANMAIRE,Mar Chiquita SRL,9196.625894382396,REGULAR
TRANSITO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,10849.520781926292,REGULAR
TRANSITO,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,5458.977518872129,REGULAR
TRANSITO,LA FRANCIA,Mar Chiquita SRL,7838.7210956250465,REGULAR
TRANSITO,PUENTE RIO SEGUNDO,Mar Chiquita SRL,2813.4475953098085,REGULAR
TRANSITO,SAN FRANCISCO,Mar Chiquita SRL,11208.869828150633,REGULAR
ARROYITO,SAN FRANCISCO,Mar Chiquita SRL,10849.520781926292,EXPRESO
VILLA CARLOS PAZ,ARROYITO,Mar Chiquita SRL,19697.024322245907,EXPRESO
VILLA CARLOS PAZ,SAN FRANCISCO,Mar Chiquita SRL,28432.372575446338,EXPRESO
DEVOTO,SAN FRANCISCO,Mar Chiquita SRL,4270.435969400894,REGULAR
Balneria,Devoto - CBA,Mar Chiquita SRL,15253.964864854765,REGULAR
Balneria,El Tio,Mar Chiquita SRL,8898.160268109361,REGULAR
Balneria,La Francia,Mar Chiquita SRL,11186.186563581758,REGULAR
Balneria,Marul,Mar Chiquita SRL,2287.211235796362,REGULAR
Balneria,SAN FRANCISCO CBA,Mar Chiquita SRL,18050.865210892633,REGULAR
Balneria,Villa concepcion de El Tio,Mar Chiquita SRL,7626.267332900297,REGULAR
Devoto - CBA,SAN FRANCISCO CBA,Mar Chiquita SRL,4270.8358099966845,REGULAR
El Tio,Devoto - CBA,Mar Chiquita SRL,6552.126329278459,REGULAR
El Tio,La Francia,Mar Chiquita SRL,3263.898783436531,REGULAR
El Tio,SAN FRANCISCO CBA,Mar Chiquita SRL,9196.825814680291,REGULAR
La Francia,Devoto - CBA,Mar Chiquita SRL,5185.440415898175,REGULAR
La Francia,SAN FRANCISCO CBA,Mar Chiquita SRL,7022.400383865712,REGULAR
Marul,Devoto - CBA,Mar Chiquita SRL,13220.283323758385,REGULAR
Marul,El Tio,Mar Chiquita SRL,6863.863587634841,REGULAR
Marul,La Francia,Mar Chiquita SRL,9151.889883107238,REGULAR
Marul,SAN FRANCISCO CBA,Mar Chiquita SRL,16016.768450716008,REGULAR
Marul,Villa concepcion de El Tio,Mar Chiquita SRL,5846.915167695477,REGULAR
Miramar,Balnearia,Mar Chiquita SRL,4066.763321299077,REGULAR
Miramar,Devoto - CBA,Mar Chiquita SRL,16772.636340088735,REGULAR
Miramar,El Tio,Mar Chiquita SRL,10423.382977720514,REGULAR
Miramar,La Francia,Mar Chiquita SRL,12711.809113788697,REGULAR
Miramar,Marul,Mar Chiquita SRL,3304.359576033622,REGULAR
Miramar,SAN FRANCISCO CBA,Mar Chiquita SRL,21355.839926304394,REGULAR
Miramar,Villa Concepcion de El Tio,Mar Chiquita SRL,9406.634478079046,REGULAR
Villa concepcion de El Tio,Devoto - CBA,Mar Chiquita SRL,7626.267332900297,REGULAR
Villa concepcion de El Tio,El Tio,Mar Chiquita SRL,1397.3352328960582,REGULAR
Villa concepcion de El Tio,La Francia,Mar Chiquita SRL,3558.4890316272895,REGULAR
Villa concepcion de El Tio,SAN FRANCISCO CBA,Mar Chiquita SRL,10169.038223344498,REGULAR
CORDOBA,ARROYITO,Mar Chiquita SRL,13578.602011524341,EXPRESO
CORDOBA,SAN FRANCISCO,Mar Chiquita SRL,23361.532625695458,EXPRESO
ALTA GRACIA,ANISACATE,Pajaro Blanco SRL,2329.840394701394,REGULAR
ALTA GRACIA,LA SERRANITA,Pajaro Blanco SRL,4367.489584786771,REGULAR
ALTA GRACIA,LOS AROMOS,Pajaro Blanco SRL,3783.107175554739,REGULAR
ALTA GRACIA,POTRERO DE GARAY,Pajaro Blanco SRL,6866.493308476386,REGULAR
ALTA GRACIA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,6397.449532645412,REGULAR
ALTA GRACIA,VILLA EL DIQUECITO,Pajaro Blanco SRL,4075.298380170755,REGULAR
ALTA GRACIA,VILLA LA BOLSA,Pajaro Blanco SRL,3314.063399723765,REGULAR
DIQUECITO,LA SERRANITA,Pajaro Blanco SRL,2560.5176615035125,REGULAR
DIQUECITO,POTRERO DE GARAY,Pajaro Blanco SRL,4836.5333606177455,REGULAR
DIQUECITO,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,4075.298380170755,REGULAR
DIQUECITO,VILLA EL DIQUECITO,Pajaro Blanco SRL,2560.5176615035125,REGULAR
LA SERRANITA,LA SERRANITA,Pajaro Blanco SRL,2560.5176615035125,REGULAR
LA SERRANITA,POTRERO DE GARAY,Pajaro Blanco SRL,4367.489584786771,REGULAR
LA SERRANITA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,3091.0753751483844,REGULAR
POTRERO DE GARAY,POTRERO DE GARAY,Pajaro Blanco SRL,2568.20690373025,REGULAR
VILLA CIUDAD DE AMERICA,POTRERILLOS,Pajaro Blanco SRL,3606.2546043397815,REGULAR
VILLA CIUDAD DE AMERICA,POTRERO DE GARAY,Pajaro Blanco SRL,3091.0753751483844,REGULAR
VILLA CIUDAD DE AMERICA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,2329.840394701394,REGULAR
VILLA LA BOLSA,LA SERRANITA,Pajaro Blanco SRL,3083.386132921647,REGULAR
VILLA LA BOLSA,LOS AROMOS,Pajaro Blanco SRL,2045.338432312115,REGULAR
VILLA LA BOLSA,POTRERO DE GARAY,Pajaro Blanco SRL,4828.844118391007,REGULAR
VILLA LA BOLSA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,4367.489584786771,REGULAR
VILLA LA BOLSA,VILLA EL DIQUECITO,Pajaro Blanco SRL,3083.386132921647,REGULAR
VILLA LA BOLSA,VILLA LA BOLSA,Pajaro Blanco SRL,2045.338432312115,REGULAR
ALTA GRACIA,ANISACATE,Pajaro Blanco SRL,2329.840394701394,REGULAR
ALTA GRACIA,LA SERRANITA,Pajaro Blanco SRL,4359.800342560035,REGULAR
ALTA GRACIA,LOS AROMOS,Pajaro Blanco SRL,3783.107175554739,REGULAR
ALTA GRACIA,PAMPA ALTA,Pajaro Blanco SRL,8435.09872273079,REGULAR
ALTA GRACIA,PASO DE LA PAMPA,Pajaro Blanco SRL,9196.33370317778,REGULAR
ALTA GRACIA,POTRERILLOS,Pajaro Blanco SRL,7681.552984510538,REGULAR
ALTA GRACIA,POTRERO DE GARAY,Pajaro Blanco SRL,6866.493308476386,REGULAR
ALTA GRACIA,SAN CLEMENTE,Pajaro Blanco SRL,10180.55670820015,REGULAR
ALTA GRACIA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,4359.800342560035,REGULAR
ALTA GRACIA,VILLA EL DIQUECITO,Pajaro Blanco SRL,4075.298380170755,REGULAR
ALTA GRACIA,VILLA LA BOLSA,Pajaro Blanco SRL,3321.752641950503,REGULAR
DIQUECITO,LA SERRANITA,Pajaro Blanco SRL,2568.20690373025,REGULAR
DIQUECITO,PAMPA ALTA,Pajaro Blanco SRL,6689.6407372614285,REGULAR
DIQUECITO,PASO DE LA PAMPA,Pajaro Blanco SRL,7558.525108882741,REGULAR
DIQUECITO,POTRERILLOS,Pajaro Blanco SRL,5828.445607866854,REGULAR
DIQUECITO,POTRERO DE GARAY,Pajaro Blanco SRL,4828.844118391007,REGULAR
DIQUECITO,SAN CLEMENTE,Pajaro Blanco SRL,8442.787964957526,REGULAR
DIQUECITO,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,4075.298380170755,REGULAR
DIQUECITO,VILLA EL DIQUECITO,Pajaro Blanco SRL,2568.20690373025,REGULAR
LA SERRANITA,LA SERRANITA,Pajaro Blanco SRL,2568.20690373025,REGULAR
LA SERRANITA,PAMPA ALTA,Pajaro Blanco SRL,5828.445607866854,REGULAR
LA SERRANITA,PASO DE LA PAMPA,Pajaro Blanco SRL,6689.6407372614285,REGULAR
LA SERRANITA,POTRERILLOS,Pajaro Blanco SRL,4836.5333606177455,REGULAR
LA SERRANITA,POTRERO DE GARAY,Pajaro Blanco SRL,4359.800342560035,REGULAR
LA SERRANITA,SAN CLEMENTE,Pajaro Blanco SRL,7681.552984510538,REGULAR
LA SERRANITA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,3091.0753751483844,REGULAR
PAMPA ALTA,PAMPA ALTA,Pajaro Blanco SRL,2329.840394701394,REGULAR
PAMPA ALTA,PASO DE LA PAMPA,Pajaro Blanco SRL,2568.20690373025,REGULAR
PAMPA ALTA,SAN CLEMENTE,Pajaro Blanco SRL,3606.2546043397815,REGULAR
PASO DE LA PAMPA,PASO DE LA PAMPA,Pajaro Blanco SRL,2329.840394701394,REGULAR
PASO DE LA PAMPA,SAN CLEMENTE,Pajaro Blanco SRL,3606.2546043397815,REGULAR
POTRERILLOS,PAMPA ALTA,Pajaro Blanco SRL,3606.2546043397815,REGULAR
POTRERILLOS,PASO DE LA PAMPA,Pajaro Blanco SRL,3606.2546043397815,REGULAR
POTRERILLOS,POTRERILLOS,Pajaro Blanco SRL,2329.840394701394,REGULAR
POTRERILLOS,SAN CLEMENTE,Pajaro Blanco SRL,4659.680789402788,REGULAR
POTRERO DE GARAY,PAMPA ALTA,Pajaro Blanco SRL,4075.298380170755,REGULAR
POTRERO DE GARAY,PASO DE LA PAMPA,Pajaro Blanco SRL,5121.035323007025,REGULAR
POTRERO DE GARAY,POTRERILLOS,Pajaro Blanco SRL,3306.3741574970277,REGULAR
POTRERO DE GARAY,POTRERO DE GARAY,Pajaro Blanco SRL,2568.20690373025,REGULAR
POTRERO DE GARAY,SAN CLEMENTE,Pajaro Blanco SRL,6405.13877487215,REGULAR
SAN CLEMENTE,SAN CLEMENTE,Pajaro Blanco SRL,2329.840394701394,REGULAR
VILLA CIUDAD DE AMERICA,PAMPA ALTA,Pajaro Blanco SRL,4359.800342560035,REGULAR
VILLA CIUDAD DE AMERICA,PASO DE LA PAMPA,Pajaro Blanco SRL,5121.035323007025,REGULAR
VILLA CIUDAD DE AMERICA,POTRERILLOS,Pajaro Blanco SRL,3606.2546043397815,REGULAR
VILLA CIUDAD DE AMERICA,POTRERO DE GARAY,Pajaro Blanco SRL,3091.0753751483844,REGULAR
VILLA CIUDAD DE AMERICA,SAN CLEMENTE,Pajaro Blanco SRL,6112.947570256131,REGULAR
VILLA CIUDAD DE AMERICA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,2329.840394701394,REGULAR
VILLA LA BOLSA,LA SERRANITA,Pajaro Blanco SRL,3091.0753751483844,REGULAR
VILLA LA BOLSA,LOS AROMOS,Pajaro Blanco SRL,2045.338432312115,REGULAR
VILLA LA BOLSA,PAMPA ALTA,Pajaro Blanco SRL,6405.13877487215,REGULAR
VILLA LA BOLSA,PASO DE LA PAMPA,Pajaro Blanco SRL,7150.995270865664,REGULAR
VILLA LA BOLSA,POTRERILLOS,Pajaro Blanco SRL,5590.079098837999,REGULAR
VILLA LA BOLSA,POTRERO DE GARAY,Pajaro Blanco SRL,4828.844118391007,REGULAR
VILLA LA BOLSA,SAN CLEMENTE,Pajaro Blanco SRL,8150.59676034151,REGULAR
VILLA LA BOLSA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,4359.800342560035,REGULAR
VILLA LA BOLSA,VILLA EL DIQUECITO,Pajaro Blanco SRL,3091.0753751483844,REGULAR
VILLA LA BOLSA,VILLA LA BOLSA,Pajaro Blanco SRL,2045.338432312115,REGULAR
ANISACATE,LA SERRANITA,Pajaro Blanco SRL,3306.3741574970277,REGULAR
ANISACATE,LOS AROMOS,Pajaro Blanco SRL,2568.20690373025,REGULAR
ANISACATE,LOS REARTES,Pajaro Blanco SRL,9427.010969979896,REGULAR
ANISACATE,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,5121.035323007025,REGULAR
ANISACATE,VILLA EL DIQUECITO,Pajaro Blanco SRL,3306.3741574970277,REGULAR
ANISACATE,VILLA GENERAL BELGRANO,Pajaro Blanco SRL,9427.010969979896,REGULAR
ANISACATE,VILLA LA BOLSA,Pajaro Blanco SRL,2329.840394701394,REGULAR
CORDOBA,ANISACATE,Pajaro Blanco SRL,5351.712589809143,REGULAR
CORDOBA,CRUCERO DE ALTA GRACIA,Pajaro Blanco SRL,3606.2546043397815,REGULAR
CORDOBA,LA SERRANITA,Pajaro Blanco SRL,7858.405555725493,REGULAR
CORDOBA,LOS AROMOS,Pajaro Blanco SRL,7381.672537667783,REGULAR
CORDOBA,LOS REARTES,Pajaro Blanco SRL,14255.855088370905,REGULAR
CORDOBA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,9888.365503584135,REGULAR
CORDOBA,VILLA EL DIQUECITO,Pajaro Blanco SRL,7858.405555725493,REGULAR
CORDOBA,VILLA GENERAL BELGRANO,Pajaro Blanco SRL,14255.855088370905,REGULAR
CORDOBA,VILLA LA BOLSA,Pajaro Blanco SRL,6866.493308476386,REGULAR
CRUCERO DE ALTA GRACIA,ANISACATE,Pajaro Blanco SRL,2568.20690373025,REGULAR
CRUCERO DE ALTA GRACIA,LA SERRANITA,Pajaro Blanco SRL,5613.14682551821,REGULAR
CRUCERO DE ALTA GRACIA,LOS AROMOS,Pajaro Blanco SRL,3783.107175554739,REGULAR
CRUCERO DE ALTA GRACIA,LOS REARTES,Pajaro Blanco SRL,10180.55670820015,REGULAR
CRUCERO DE ALTA GRACIA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,5828.445607866854,REGULAR
CRUCERO DE ALTA GRACIA,VILLA EL DIQUECITO,Pajaro Blanco SRL,4075.298380170755,REGULAR
CRUCERO DE ALTA GRACIA,VILLA GENERAL BELGRANO,Pajaro Blanco SRL,10180.55670820015,REGULAR
CRUCERO DE ALTA GRACIA,VILLA LA BOLSA,Pajaro Blanco SRL,3306.3741574970277,REGULAR
LA SERRANITA,LOS REARTES,Pajaro Blanco SRL,7858.405555725493,REGULAR
LA SERRANITA,VILLA CIUDAD DE AMERICA,Pajaro Blanco SRL,3091.0753751483844,REGULAR
LA SERRANITA,VILLA GENERAL BELGRANO,Pajaro Blanco SRL,7858.405555725493,REGULAR
LOS AROMOS,LA SERRANITA,Pajaro Blanco SRL,2798.8841705323675,REGULAR
